"sex","decade","region","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","r_std_g","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Female",2000,"Not South",20957.8888452191,22289.3838453546,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.647995208987784,0.562083336699703,21563.9848324128,22554.6099242032,17622.6627418412,32754.1445682381,22297.0039674872,-7165.5221410903,465020641.343165,27194.4449695241,17206.0015388323,0.562287019416519,-15346332.3330083,-176289854.161081,273384454.849066
"Female",2000,"Not South",20957.8888452191,22289.3838453546,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.647995208987784,0.562083336699703,21563.9848324128,22554.6099242032,17622.6627418412,32754.1445682381,22297.0039674872,-7165.5221410903,465020641.343165,27194.4449695241,17206.0015388323,0.562287019416519,-15346332.3330083,-176289854.161081,273384454.849066
"Female",2000,"Not South",20957.8888452191,22289.3838453546,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.647995208987784,0.562083336699703,21563.9848324128,22554.6099242032,17622.6627418412,32754.1445682381,22297.0039674872,-7165.5221410903,465020641.343165,27194.4449695241,17206.0015388323,0.562287019416519,-15346332.3330083,-176289854.161081,273384454.849066
"Female",2000,"Not South",20957.8888452191,22289.3838453546,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.647995208987784,0.562083336699703,21563.9848324128,22554.6099242032,17622.6627418412,32754.1445682381,22297.0039674872,-7165.5221410903,465020641.343165,27194.4449695241,17206.0015388323,0.562287019416519,-15346332.3330083,-176289854.161081,273384454.849066
"Female",2000,"Not South",20957.8888452191,22289.3838453546,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.647995208987784,0.562083336699703,21563.9848324128,22554.6099242032,17622.6627418412,32754.1445682381,22297.0039674872,-7165.5221410903,465020641.343165,27194.4449695241,17206.0015388323,0.562287019416519,-15346332.3330083,-176289854.161081,273384454.849066
"Female",2000,"Not South",20957.8888452191,22289.3838453546,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.647995208987784,0.562083336699703,21563.9848324128,22554.6099242032,17622.6627418412,32754.1445682381,22297.0039674872,-7165.5221410903,465020641.343165,27194.4449695241,17206.0015388323,0.562287019416519,-15346332.3330083,-176289854.161081,273384454.849066
"Female",2000,"Not South",20957.8888452191,22289.3838453546,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.647995208987784,0.562083336699703,21563.9848324128,22554.6099242032,17622.6627418412,32754.1445682381,22297.0039674872,-7165.5221410903,465020641.343165,27194.4449695241,17206.0015388323,0.562287019416519,-15346332.3330083,-176289854.161081,273384454.849066
"Female",2000,"Not South",20957.8888452191,22289.3838453546,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.647995208987784,0.562083336699703,21563.9848324128,22554.6099242032,17622.6627418412,32754.1445682381,22297.0039674872,-7165.5221410903,465020641.343165,27194.4449695241,17206.0015388323,0.562287019416519,-15346332.3330083,-176289854.161081,273384454.849066
"Female",2000,"Not South",20957.8888452191,22289.3838453546,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.647995208987784,0.562083336699703,21563.9848324128,22554.6099242032,17622.6627418412,32754.1445682381,22297.0039674872,-7165.5221410903,465020641.343165,27194.4449695241,17206.0015388323,0.562287019416519,-15346332.3330083,-176289854.161081,273384454.849066
"Female",2000,"Not South",20957.8888452191,22289.3838453546,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.647995208987784,0.562083336699703,21563.9848324128,22554.6099242032,17622.6627418412,32754.1445682381,22297.0039674872,-7165.5221410903,465020641.343165,27194.4449695241,17206.0015388323,0.562287019416519,-15346332.3330083,-176289854.161081,273384454.849066
"Female",2000,"South",20957.8888452191,22289.3838453546,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.352004791012216,0.56881952822967,19771.5386230498,21731.9949549438,16500.1786008141,30734.9191728683,20706.0823697672,-6471.34179771295,391034052.661911,26357.8606753175,16000.8248077449,0.569618257126467,-7233721.06834084,-139324740.550888,244475591.042678
"Female",2000,"South",20957.8888452191,22289.3838453546,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.352004791012216,0.56881952822967,19771.5386230498,21731.9949549438,16500.1786008141,30734.9191728683,20706.0823697672,-6471.34179771295,391034052.661911,26357.8606753175,16000.8248077449,0.569618257126467,-7233721.06834084,-139324740.550888,244475591.042678
"Female",2000,"South",20957.8888452191,22289.3838453546,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.352004791012216,0.56881952822967,19771.5386230498,21731.9949549438,16500.1786008141,30734.9191728683,20706.0823697672,-6471.34179771295,391034052.661911,26357.8606753175,16000.8248077449,0.569618257126467,-7233721.06834084,-139324740.550888,244475591.042678
