"sex","decade","race","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","r_std_g","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Female",2000,"White",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.862471913635904,0.551878034308221,21153.0366428109,22407.1462427022,17400.3339437126,33314.7551404217,23472.9842316287,-7558.56303491964,447478613.22838,27483.2137681479,17167.6906102884,0.551289038130048,-18844904.9598952,-167037815.223191,261595893.04529
"Female",2000,"White",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.862471913635904,0.551878034308221,21153.0366428109,22407.1462427022,17400.3339437126,33314.7551404217,23472.9842316287,-7558.56303491964,447478613.22838,27483.2137681479,17167.6906102884,0.551289038130048,-18844904.9598952,-167037815.223191,261595893.04529
"Female",2000,"White",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.862471913635904,0.551878034308221,21153.0366428109,22407.1462427022,17400.3339437126,33314.7551404217,23472.9842316287,-7558.56303491964,447478613.22838,27483.2137681479,17167.6906102884,0.551289038130048,-18844904.9598952,-167037815.223191,261595893.04529
"Female",2000,"White",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.862471913635904,0.551878034308221,21153.0366428109,22407.1462427022,17400.3339437126,33314.7551404217,23472.9842316287,-7558.56303491964,447478613.22838,27483.2137681479,17167.6906102884,0.551289038130048,-18844904.9598952,-167037815.223191,261595893.04529
"Female",2000,"White",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.862471913635904,0.551878034308221,21153.0366428109,22407.1462427022,17400.3339437126,33314.7551404217,23472.9842316287,-7558.56303491964,447478613.22838,27483.2137681479,17167.6906102884,0.551289038130048,-18844904.9598952,-167037815.223191,261595893.04529
"Female",2000,"White",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.862471913635904,0.551878034308221,21153.0366428109,22407.1462427022,17400.3339437126,33314.7551404217,23472.9842316287,-7558.56303491964,447478613.22838,27483.2137681479,17167.6906102884,0.551289038130048,-18844904.9598952,-167037815.223191,261595893.04529
"Female",2010,"African-American",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.146296126409264,0.734903699210431,21140.1409414952,20713.3690649647,16885.673373184,23938.6899068165,8709.01446142637,-1655.9979277939,446999827.157802,17974.747189377,12004.8160130561,0.695737233553406,14373005.853121,-139507640.832918,321865192.178003
"Female",2010,"African-American",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.146296126409264,0.734903699210431,21140.1409414952,20713.3690649647,16885.673373184,23938.6899068165,8709.01446142637,-1655.9979277939,446999827.157802,17974.747189377,12004.8160130561,0.695737233553406,14373005.853121,-139507640.832918,321865192.178003
"Female",2010,"African-American",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.146296126409264,0.734903699210431,21140.1409414952,20713.3690649647,16885.673373184,23938.6899068165,8709.01446142637,-1655.9979277939,446999827.157802,17974.747189377,12004.8160130561,0.695737233553406,14373005.853121,-139507640.832918,321865192.178003
"Female",2010,"African-American",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.146296126409264,0.734903699210431,21140.1409414952,20713.3690649647,16885.673373184,23938.6899068165,8709.01446142637,-1655.9979277939,446999827.157802,17974.747189377,12004.8160130561,0.695737233553406,14373005.853121,-139507640.832918,321865192.178003
"Female",2010,"African-American",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.146296126409264,0.734903699210431,21140.1409414952,20713.3690649647,16885.673373184,23938.6899068165,8709.01446142637,-1655.9979277939,446999827.157802,17974.747189377,12004.8160130561,0.695737233553406,14373005.853121,-139507640.832918,321865192.178003
"Female",2010,"African-American",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.146296126409264,0.734903699210431,21140.1409414952,20713.3690649647,16885.673373184,23938.6899068165,8709.01446142637,-1655.9979277939,446999827.157802,17974.747189377,12004.8160130561,0.695737233553406,14373005.853121,-139507640.832918,321865192.178003
"Female",2010,"African-American",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.146296126409264,0.734903699210431,21140.1409414952,20713.3690649647,16885.673373184,23938.6899068165,8709.01446142637,-1655.9979277939,446999827.157802,17974.747189377,12004.8160130561,0.695737233553406,14373005.853121,-139507640.832918,321865192.178003
"Female",2010,"African-American",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.146296126409264,0.734903699210431,21140.1409414952,20713.3690649647,16885.673373184,23938.6899068165,8709.01446142637,-1655.9979277939,446999827.157802,17974.747189377,12004.8160130561,0.695737233553406,14373005.853121,-139507640.832918,321865192.178003
"Female",2010,"African-American",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.146296126409264,0.734903699210431,21140.1409414952,20713.3690649647,16885.673373184,23938.6899068165,8709.01446142637,-1655.9979277939,446999827.157802,17974.747189377,12004.8160130561,0.695737233553406,14373005.853121,-139507640.832918,321865192.178003
"Female",2010,"African-American",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.146296126409264,0.734903699210431,21140.1409414952,20713.3690649647,16885.673373184,23938.6899068165,8709.01446142637,-1655.9979277939,446999827.157802,17974.747189377,12004.8160130561,0.695737233553406,14373005.853121,-139507640.832918,321865192.178003
"Female",2010,"White",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.853703873590736,0.606961094226743,23263.8241629036,25313.9099243999,18193.8796919218,34288.8240268479,22323.2030756656,-6228.25874073948,541235230.232496,28039.4697961947,15428.6733553917,0.606348720128736,3717065.98551262,-187493481.560472,357458814.657523
"Female",2010,"White",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.853703873590736,0.606961094226743,23263.8241629036,25313.9099243999,18193.8796919218,34288.8240268479,22323.2030756656,-6228.25874073948,541235230.232496,28039.4697961947,15428.6733553917,0.606348720128736,3717065.98551262,-187493481.560472,357458814.657523
"Female",2010,"White",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.853703873590736,0.606961094226743,23263.8241629036,25313.9099243999,18193.8796919218,34288.8240268479,22323.2030756656,-6228.25874073948,541235230.232496,28039.4697961947,15428.6733553917,0.606348720128736,3717065.98551262,-187493481.560472,357458814.657523
"Female",2010,"White",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.853703873590736,0.606961094226743,23263.8241629036,25313.9099243999,18193.8796919218,34288.8240268479,22323.2030756656,-6228.25874073948,541235230.232496,28039.4697961947,15428.6733553917,0.606348720128736,3717065.98551262,-187493481.560472,357458814.657523
"Female",2010,"White",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.853703873590736,0.606961094226743,23263.8241629036,25313.9099243999,18193.8796919218,34288.8240268479,22323.2030756656,-6228.25874073948,541235230.232496,28039.4697961947,15428.6733553917,0.606348720128736,3717065.98551262,-187493481.560472,357458814.657523
"Female",2010,"White",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.853703873590736,0.606961094226743,23263.8241629036,25313.9099243999,18193.8796919218,34288.8240268479,22323.2030756656,-6228.25874073948,541235230.232496,28039.4697961947,15428.6733553917,0.606348720128736,3717065.98551262,-187493481.560472,357458814.657523
"Female",2010,"White",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.853703873590736,0.606961094226743,23263.8241629036,25313.9099243999,18193.8796919218,34288.8240268479,22323.2030756656,-6228.25874073948,541235230.232496,28039.4697961947,15428.6733553917,0.606348720128736,3717065.98551262,-187493481.560472,357458814.657523
"Female",2010,"White",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.853703873590736,0.606961094226743,23263.8241629036,25313.9099243999,18193.8796919218,34288.8240268479,22323.2030756656,-6228.25874073948,541235230.232496,28039.4697961947,15428.6733553917,0.606348720128736,3717065.98551262,-187493481.560472,357458814.657523
"Female",2010,"White",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.853703873590736,0.606961094226743,23263.8241629036,25313.9099243999,18193.8796919218,34288.8240268479,22323.2030756656,-6228.25874073948,541235230.232496,28039.4697961947,15428.6733553917,0.606348720128736,3717065.98551262,-187493481.560472,357458814.657523
"Female",2010,"White",22970.4299036602,24963.8313417032,18002.4927619011,32774.64081392,-5559.35363061018,20331.501682629,0.853703873590736,0.606961094226743,23263.8241629036,25313.9099243999,18193.8796919218,34288.8240268479,22323.2030756656,-6228.25874073948,541235230.232496,28039.4697961947,15428.6733553917,0.606348720128736,3717065.98551262,-187493481.560472,357458814.657523
"Male",1970,"African-American",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.0854194732933232,0.822701746041635,10401.6791703519,9552.00127907938,14536.6525340346,16403.75001853,4053.55677619705,-2186.45929170158,108195239.169646,6043.55647373391,5312.17236937283,0.875223287960992,10498413.0663881,-36952091.2938936,81741560.9421399
"Male",1970,"African-American",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.0854194732933232,0.822701746041635,10401.6791703519,9552.00127907938,14536.6525340346,16403.75001853,4053.55677619705,-2186.45929170158,108195239.169646,6043.55647373391,5312.17236937283,0.875223287960992,10498413.0663881,-36952091.2938936,81741560.9421399
"Male",1970,"African-American",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.0854194732933232,0.822701746041635,10401.6791703519,9552.00127907938,14536.6525340346,16403.75001853,4053.55677619705,-2186.45929170158,108195239.169646,6043.55647373391,5312.17236937283,0.875223287960992,10498413.0663881,-36952091.2938936,81741560.9421399
"Male",1970,"African-American",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.0854194732933232,0.822701746041635,10401.6791703519,9552.00127907938,14536.6525340346,16403.75001853,4053.55677619705,-2186.45929170158,108195239.169646,6043.55647373391,5312.17236937283,0.875223287960992,10498413.0663881,-36952091.2938936,81741560.9421399
"Male",1970,"African-American",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.0854194732933232,0.822701746041635,10401.6791703519,9552.00127907938,14536.6525340346,16403.75001853,4053.55677619705,-2186.45929170158,108195239.169646,6043.55647373391,5312.17236937283,0.875223287960992,10498413.0663881,-36952091.2938936,81741560.9421399
"Male",1970,"African-American",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.0854194732933232,0.822701746041635,10401.6791703519,9552.00127907938,14536.6525340346,16403.75001853,4053.55677619705,-2186.45929170158,108195239.169646,6043.55647373391,5312.17236937283,0.875223287960992,10498413.0663881,-36952091.2938936,81741560.9421399
"Male",1970,"African-American",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.0854194732933232,0.822701746041635,10401.6791703519,9552.00127907938,14536.6525340346,16403.75001853,4053.55677619705,-2186.45929170158,108195239.169646,6043.55647373391,5312.17236937283,0.875223287960992,10498413.0663881,-36952091.2938936,81741560.9421399
"Male",1970,"African-American",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.0854194732933232,0.822701746041635,10401.6791703519,9552.00127907938,14536.6525340346,16403.75001853,4053.55677619705,-2186.45929170158,108195239.169646,6043.55647373391,5312.17236937283,0.875223287960992,10498413.0663881,-36952091.2938936,81741560.9421399
"Male",1970,"African-American",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.0854194732933232,0.822701746041635,10401.6791703519,9552.00127907938,14536.6525340346,16403.75001853,4053.55677619705,-2186.45929170158,108195239.169646,6043.55647373391,5312.17236937283,0.875223287960992,10498413.0663881,-36952091.2938936,81741560.9421399
"Male",1970,"African-American",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.0854194732933232,0.822701746041635,10401.6791703519,9552.00127907938,14536.6525340346,16403.75001853,4053.55677619705,-2186.45929170158,108195239.169646,6043.55647373391,5312.17236937283,0.875223287960992,10498413.0663881,-36952091.2938936,81741560.9421399
"Male",1970,"White",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.914580526706677,0.861600614637251,15948.5032418126,12537.0467480568,23079.9504283074,22850.7527784185,3615.84919071165,-3845.04684060052,254362957.688223,6446.03846743282,7225.69729534458,0.861876786149173,98532.2080668677,-82185861.9477011,172275627.948582
"Male",1970,"White",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.914580526706677,0.861600614637251,15948.5032418126,12537.0467480568,23079.9504283074,22850.7527784185,3615.84919071165,-3845.04684060052,254362957.688223,6446.03846743282,7225.69729534458,0.861876786149173,98532.2080668677,-82185861.9477011,172275627.948582
"Male",1970,"White",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.914580526706677,0.861600614637251,15948.5032418126,12537.0467480568,23079.9504283074,22850.7527784185,3615.84919071165,-3845.04684060052,254362957.688223,6446.03846743282,7225.69729534458,0.861876786149173,98532.2080668677,-82185861.9477011,172275627.948582
"Male",1970,"White",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.914580526706677,0.861600614637251,15948.5032418126,12537.0467480568,23079.9504283074,22850.7527784185,3615.84919071165,-3845.04684060052,254362957.688223,6446.03846743282,7225.69729534458,0.861876786149173,98532.2080668677,-82185861.9477011,172275627.948582
"Male",1970,"White",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.914580526706677,0.861600614637251,15948.5032418126,12537.0467480568,23079.9504283074,22850.7527784185,3615.84919071165,-3845.04684060052,254362957.688223,6446.03846743282,7225.69729534458,0.861876786149173,98532.2080668677,-82185861.9477011,172275627.948582
"Male",1970,"White",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.914580526706677,0.861600614637251,15948.5032418126,12537.0467480568,23079.9504283074,22850.7527784185,3615.84919071165,-3845.04684060052,254362957.688223,6446.03846743282,7225.69729534458,0.861876786149173,98532.2080668677,-82185861.9477011,172275627.948582
"Male",1970,"White",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.914580526706677,0.861600614637251,15948.5032418126,12537.0467480568,23079.9504283074,22850.7527784185,3615.84919071165,-3845.04684060052,254362957.688223,6446.03846743282,7225.69729534458,0.861876786149173,98532.2080668677,-82185861.9477011,172275627.948582
"Male",1970,"White",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.914580526706677,0.861600614637251,15948.5032418126,12537.0467480568,23079.9504283074,22850.7527784185,3615.84919071165,-3845.04684060052,254362957.688223,6446.03846743282,7225.69729534458,0.861876786149173,98532.2080668677,-82185861.9477011,172275627.948582
"Male",1970,"White",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.914580526706677,0.861600614637251,15948.5032418126,12537.0467480568,23079.9504283074,22850.7527784185,3615.84919071165,-3845.04684060052,254362957.688223,6446.03846743282,7225.69729534458,0.861876786149173,98532.2080668677,-82185861.9477011,172275627.948582
"Male",1970,"White",15734.367528797,12441.4923841181,22350.1864219906,22300.0531983482,-3703.37116576271,3653.2379421203,0.914580526706677,0.861600614637251,15948.5032418126,12537.0467480568,23079.9504283074,22850.7527784185,3615.84919071165,-3845.04684060052,254362957.688223,6446.03846743282,7225.69729534458,0.861876786149173,98532.2080668677,-82185861.9477011,172275627.948582
"Male",1980,"African-American",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.0895902138552913,0.861916216910313,16947.1100865322,12613.8393800604,15404.5056029587,16792.5070677359,4470.38907352437,-3082.38760874715,287682456.032856,7087.80816321881,9064.88405074642,0.877631240939235,19042807.1049994,-122245714.965288,184479548.172568
"Male",1980,"African-American",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.0895902138552913,0.861916216910313,16947.1100865322,12613.8393800604,15404.5056029587,16792.5070677359,4470.38907352437,-3082.38760874715,287682456.032856,7087.80816321881,9064.88405074642,0.877631240939235,19042807.1049994,-122245714.965288,184479548.172568
"Male",1980,"African-American",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.0895902138552913,0.861916216910313,16947.1100865322,12613.8393800604,15404.5056029587,16792.5070677359,4470.38907352437,-3082.38760874715,287682456.032856,7087.80816321881,9064.88405074642,0.877631240939235,19042807.1049994,-122245714.965288,184479548.172568
"Male",1980,"African-American",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.0895902138552913,0.861916216910313,16947.1100865322,12613.8393800604,15404.5056029587,16792.5070677359,4470.38907352437,-3082.38760874715,287682456.032856,7087.80816321881,9064.88405074642,0.877631240939235,19042807.1049994,-122245714.965288,184479548.172568
"Male",1980,"African-American",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.0895902138552913,0.861916216910313,16947.1100865322,12613.8393800604,15404.5056029587,16792.5070677359,4470.38907352437,-3082.38760874715,287682456.032856,7087.80816321881,9064.88405074642,0.877631240939235,19042807.1049994,-122245714.965288,184479548.172568
"Male",1980,"African-American",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.0895902138552913,0.861916216910313,16947.1100865322,12613.8393800604,15404.5056029587,16792.5070677359,4470.38907352437,-3082.38760874715,287682456.032856,7087.80816321881,9064.88405074642,0.877631240939235,19042807.1049994,-122245714.965288,184479548.172568
"Male",1980,"African-American",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.0895902138552913,0.861916216910313,16947.1100865322,12613.8393800604,15404.5056029587,16792.5070677359,4470.38907352437,-3082.38760874715,287682456.032856,7087.80816321881,9064.88405074642,0.877631240939235,19042807.1049994,-122245714.965288,184479548.172568
"Male",1980,"African-American",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.0895902138552913,0.861916216910313,16947.1100865322,12613.8393800604,15404.5056029587,16792.5070677359,4470.38907352437,-3082.38760874715,287682456.032856,7087.80816321881,9064.88405074642,0.877631240939235,19042807.1049994,-122245714.965288,184479548.172568
"Male",1980,"African-American",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.0895902138552913,0.861916216910313,16947.1100865322,12613.8393800604,15404.5056029587,16792.5070677359,4470.38907352437,-3082.38760874715,287682456.032856,7087.80816321881,9064.88405074642,0.877631240939235,19042807.1049994,-122245714.965288,184479548.172568
"Male",1980,"African-American",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.0895902138552913,0.861916216910313,16947.1100865322,12613.8393800604,15404.5056029587,16792.5070677359,4470.38907352437,-3082.38760874715,287682456.032856,7087.80816321881,9064.88405074642,0.877631240939235,19042807.1049994,-122245714.965288,184479548.172568
"Male",1980,"White",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.910409786144709,0.882456897952142,22105.2576097302,15547.7313092507,22425.8225870751,21594.4744939548,4468.10477157644,-5299.45286469666,488708963.840872,7699.87342676146,11117.6845633171,0.882549123367288,14890760.7337762,-200284374.358919,303315350.215787
"Male",1980,"White",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.910409786144709,0.882456897952142,22105.2576097302,15547.7313092507,22425.8225870751,21594.4744939548,4468.10477157644,-5299.45286469666,488708963.840872,7699.87342676146,11117.6845633171,0.882549123367288,14890760.7337762,-200284374.358919,303315350.215787
"Male",1980,"White",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.910409786144709,0.882456897952142,22105.2576097302,15547.7313092507,22425.8225870751,21594.4744939548,4468.10477157644,-5299.45286469666,488708963.840872,7699.87342676146,11117.6845633171,0.882549123367288,14890760.7337762,-200284374.358919,303315350.215787
"Male",1980,"White",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.910409786144709,0.882456897952142,22105.2576097302,15547.7313092507,22425.8225870751,21594.4744939548,4468.10477157644,-5299.45286469666,488708963.840872,7699.87342676146,11117.6845633171,0.882549123367288,14890760.7337762,-200284374.358919,303315350.215787
"Male",1980,"White",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.910409786144709,0.882456897952142,22105.2576097302,15547.7313092507,22425.8225870751,21594.4744939548,4468.10477157644,-5299.45286469666,488708963.840872,7699.87342676146,11117.6845633171,0.882549123367288,14890760.7337762,-200284374.358919,303315350.215787
"Male",1980,"White",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.910409786144709,0.882456897952142,22105.2576097302,15547.7313092507,22425.8225870751,21594.4744939548,4468.10477157644,-5299.45286469666,488708963.840872,7699.87342676146,11117.6845633171,0.882549123367288,14890760.7337762,-200284374.358919,303315350.215787
"Male",1980,"White",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.910409786144709,0.882456897952142,22105.2576097302,15547.7313092507,22425.8225870751,21594.4744939548,4468.10477157644,-5299.45286469666,488708963.840872,7699.87342676146,11117.6845633171,0.882549123367288,14890760.7337762,-200284374.358919,303315350.215787
"Male",1980,"White",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.910409786144709,0.882456897952142,22105.2576097302,15547.7313092507,22425.8225870751,21594.4744939548,4468.10477157644,-5299.45286469666,488708963.840872,7699.87342676146,11117.6845633171,0.882549123367288,14890760.7337762,-200284374.358919,303315350.215787
"Male",1980,"White",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.910409786144709,0.882456897952142,22105.2576097302,15547.7313092507,22425.8225870751,21594.4744939548,4468.10477157644,-5299.45286469666,488708963.840872,7699.87342676146,11117.6845633171,0.882549123367288,14890760.7337762,-200284374.358919,303315350.215787
"Male",1980,"White",21786.7242257887,15369.2820485302,21796.7812969223,21164.2652053137,-5100.82551428501,4468.30942267647,0.910409786144709,0.882456897952142,22105.2576097302,15547.7313092507,22425.8225870751,21594.4744939548,4468.10477157644,-5299.45286469666,488708963.840872,7699.87342676146,11117.6845633171,0.882549123367288,14890760.7337762,-200284374.358919,303315350.215787
"Male",1990,"African-American",24157.0987302135,19876.486428175,27869.9392373446,29008.9154691545,-7138.54886734971,8277.52509915955,0.0957775903259937,0.824492432135013,19507.0168873134,16615.824701218,19924.2945110693,22677.6307016955,7622.07022629483,-4868.73403566869,380682864.387535,10773.8513203067,10301.01039842,0.847884412700339,25259000.7636102,-138638457.062237,267303408.088908
"Male",1990,"African-American",24157.0987302135,19876.486428175,27869.9392373446,29008.9154691545,-7138.54886734971,8277.52509915955,0.0957775903259937,0.824492432135013,19507.0168873134,16615.824701218,19924.2945110693,22677.6307016955,7622.07022629483,-4868.73403566869,380682864.387535,10773.8513203067,10301.01039842,0.847884412700339,25259000.7636102,-138638457.062237,267303408.088908
"Male",1990,"African-American",24157.0987302135,19876.486428175,27869.9392373446,29008.9154691545,-7138.54886734971,8277.52509915955,0.0957775903259937,0.824492432135013,19507.0168873134,16615.824701218,19924.2945110693,22677.6307016955,7622.07022629483,-4868.73403566869,380682864.387535,10773.8513203067,10301.01039842,0.847884412700339,25259000.7636102,-138638457.062237,267303408.088908
"Male",1990,"African-American",24157.0987302135,19876.486428175,27869.9392373446,29008.9154691545,-7138.54886734971,8277.52509915955,0.0957775903259937,0.824492432135013,19507.0168873134,16615.824701218,19924.2945110693,22677.6307016955,7622.07022629483,-4868.73403566869,380682864.387535,10773.8513203067,10301.01039842,0.847884412700339,25259000.7636102,-138638457.062237,267303408.088908
"Male",1990,"African-American",24157.0987302135,19876.486428175,27869.9392373446,29008.9154691545,-7138.54886734971,8277.52509915955,0.0957775903259937,0.824492432135013,19507.0168873134,16615.824701218,19924.2945110693,22677.6307016955,7622.07022629483,-4868.73403566869,380682864.387535,10773.8513203067,10301.01039842,0.847884412700339,25259000.7636102,-138638457.062237,267303408.088908
"Male",1990,"African-American",24157.0987302135,19876.486428175,27869.9392373446,29008.9154691545,-7138.54886734971,8277.52509915955,0.0957775903259937,0.824492432135013,19507.0168873134,16615.824701218,19924.2945110693,22677.6307016955,7622.07022629483,-4868.73403566869,380682864.387535,10773.8513203067,10301.01039842,0.847884412700339,25259000.7636102,-138638457.062237,267303408.088908
"Male",1990,"African-American",24157.0987302135,19876.486428175,27869.9392373446,29008.9154691545,-7138.54886734971,8277.52509915955,0.0957775903259937,0.824492432135013,19507.0168873134,16615.824701218,19924.2945110693,22677.6307016955,7622.07022629483,-4868.73403566869,380682864.387535,10773.8513203067,10301.01039842,0.847884412700339,25259000.7636102,-138638457.062237,267303408.088908
"Male",1990,"African-American",24157.0987302135,19876.486428175,27869.9392373446,29008.9154691545,-7138.54886734971,8277.52509915955,0.0957775903259937,0.824492432135013,19507.0168873134,16615.824701218,19924.2945110693,22677.6307016955,7622.07022629483,-4868.73403566869,380682864.387535,10773.8513203067,10301.01039842,0.847884412700339,25259000.7636102,-138638457.062237,267303408.088908
"Male",1990,"African-American",24157.0987302135,19876.486428175,27869.9392373446,29008.9154691545,-7138.54886734971,8277.52509915955,0.0957775903259937,0.824492432135013,19507.0168873134,16615.824701218,19924.2945110693,22677.6307016955,7622.07022629483,-4868.73403566869,380682864.387535,10773.8513203067,10301.01039842,0.847884412700339,25259000.7636102,-138638457.062237,267303408.088908
"Male",1990,"African-American",24157.0987302135,19876.486428175,27869.9392373446,29008.9154691545,-7138.54886734971,8277.52509915955,0.0957775903259937,0.824492432135013,19507.0168873134,16615.824701218,19924.2945110693,22677.6307016955,7622.07022629483,-4868.73403566869,380682864.387535,10773.8513203067,10301.01039842,0.847884412700339,25259000.7636102,-138638457.062237,267303408.088908
"Male",1990,"White",24157.0987302135,19876.486428175,27869.9392373446,29008.9154691545,-7138.54886734971,8277.52509915955,0.904222409674006,0.852684354196904,24447.0165577337,20074.2060198115,28711.5600934769,29679.539751003,8346.95256211423,-7378.97290458819,597710429.819218,12008.6229615713,11763.9140817218,0.85285309733315,20282772.0965672,-199492233.20237,418500968.713443
